open,high,low,close,volume,symbol,timestamp_berlin,timestamp_et
564.01,564.01,563.66,563.67,224.0,QQQ,2025-08-22 01:30:00+02:00,2025-08-21 19:30:00-04:00
563.69,563.78,563.69,563.78,12.0,QQQ,2025-08-22 01:35:00+02:00,2025-08-21 19:35:00-04:00
563.8,563.8,563.79,563.8,37.0,QQQ,2025-08-22 01:40:00+02:00,2025-08-21 19:40:00-04:00
563.76,563.94,563.76,563.86,127.0,QQQ,2025-08-22 01:45:00+02:00,2025-08-21 19:45:00-04:00
563.9,564.05,563.88,563.92,257.0,QQQ,2025-08-22 01:50:00+02:00,2025-08-21 19:50:00-04:00
563.95,564.06,563.93,564.06,1561.0,QQQ,2025-08-22 01:55:00+02:00,2025-08-21 19:55:00-04:00
563.01,563.09,562.91,563.09,85.0,QQQ,2025-08-22 10:00:00+02:00,2025-08-22 04:00:00-04:00
563.07,563.72,563.07,563.66,127.0,QQQ,2025-08-22 10:05:00+02:00,2025-08-22 04:05:00-04:00
563.7,563.96,563.66,563.86,170.0,QQQ,2025-08-22 10:10:00+02:00,2025-08-22 04:10:00-04:00
563.86,564.1,563.8,564.09,99.0,QQQ,2025-08-22 10:15:00+02:00,2025-08-22 04:15:00-04:00
564.14,564.29,563.91,563.91,47.0,QQQ,2025-08-22 10:20:00+02:00,2025-08-22 04:20:00-04:00
563.94,564.09,563.89,563.9,508.0,QQQ,2025-08-22 10:25:00+02:00,2025-08-22 04:25:00-04:00
563.75,563.81,563.68,563.79,134.0,QQQ,2025-08-22 10:30:00+02:00,2025-08-22 04:30:00-04:00
563.82,564.11,563.78,564.11,365.0,QQQ,2025-08-22 10:35:00+02:00,2025-08-22 04:35:00-04:00
564.08,564.43,564.05,564.27,110.0,QQQ,2025-08-22 10:40:00+02:00,2025-08-22 04:40:00-04:00
564.31,564.4,564.29,564.31,104.0,QQQ,2025-08-22 10:45:00+02:00,2025-08-22 04:45:00-04:00
564.39,564.4,564.19,564.19,68.0,QQQ,2025-08-22 10:50:00+02:00,2025-08-22 04:50:00-04:00
564.19,564.36,564.16,564.36,32.0,QQQ,2025-08-22 10:55:00+02:00,2025-08-22 04:55:00-04:00
564.32,564.35,564.09,564.15,72.0,QQQ,2025-08-22 11:00:00+02:00,2025-08-22 05:00:00-04:00
564.1,564.3,564.1,564.21,34.0,QQQ,2025-08-22 11:05:00+02:00,2025-08-22 05:05:00-04:00
564.15,564.26,564.11,564.22,16.0,QQQ,2025-08-22 11:10:00+02:00,2025-08-22 05:10:00-04:00
564.26,564.26,564.2,564.25,25.0,QQQ,2025-08-22 11:15:00+02:00,2025-08-22 05:15:00-04:00
564.15,564.25,564.15,564.15,20.0,QQQ,2025-08-22 11:20:00+02:00,2025-08-22 05:20:00-04:00
