open,high,low,close,volume,symbol,timestamp_berlin,timestamp_et
671.75,671.95,670.31,671.87,1264.0,SPY,2025-11-06 22:50:00+01:00,2025-11-06 16:50:00-05:00
671.93,671.93,671.74,671.8,299.0,SPY,2025-11-06 22:55:00+01:00,2025-11-06 16:55:00-05:00
671.68,671.79,671.6,671.69,546.0,SPY,2025-11-06 23:00:00+01:00,2025-11-06 17:00:00-05:00
671.69,671.9,671.6,671.66,410.0,SPY,2025-11-06 23:05:00+01:00,2025-11-06 17:05:00-05:00
671.69,671.7,671.66,671.69,124.0,SPY,2025-11-06 23:10:00+01:00,2025-11-06 17:10:00-05:00
671.69,671.79,671.66,671.76,303.0,SPY,2025-11-06 23:15:00+01:00,2025-11-06 17:15:00-05:00
671.75,672.03,671.6,671.65,1003.0,SPY,2025-11-06 23:20:00+01:00,2025-11-06 17:20:00-05:00
671.72,671.8,671.61,671.8,228.0,SPY,2025-11-06 23:25:00+01:00,2025-11-06 17:25:00-05:00
671.74,671.78,671.65,671.66,253.0,SPY,2025-11-06 23:30:00+01:00,2025-11-06 17:30:00-05:00
671.66,671.7,671.63,671.69,111.0,SPY,2025-11-06 23:35:00+01:00,2025-11-06 17:35:00-05:00
671.63,671.65,671.62,671.63,60.0,SPY,2025-11-06 23:40:00+01:00,2025-11-06 17:40:00-05:00
671.63,671.72,671.61,671.62,122.0,SPY,2025-11-06 23:45:00+01:00,2025-11-06 17:45:00-05:00
671.62,671.7,671.54,671.61,452.0,SPY,2025-11-06 23:50:00+01:00,2025-11-06 17:50:00-05:00
671.62,671.71,671.55,671.55,130.0,SPY,2025-11-06 23:55:00+01:00,2025-11-06 17:55:00-05:00
671.55,671.55,671.1,671.4,1587.0,SPY,2025-11-07 00:00:00+01:00,2025-11-06 18:00:00-05:00
671.43,671.44,670.92,671.3,1068.0,SPY,2025-11-07 00:05:00+01:00,2025-11-06 18:05:00-05:00
671.22,671.41,671.05,671.09,161.0,SPY,2025-11-07 00:10:00+01:00,2025-11-06 18:10:00-05:00
671.13,671.5,671.06,671.5,267.0,SPY,2025-11-07 00:15:00+01:00,2025-11-06 18:15:00-05:00
671.5,671.67,671.34,671.62,286.0,SPY,2025-11-07 00:20:00+01:00,2025-11-06 18:20:00-05:00
671.65,671.74,671.57,671.63,182.0,SPY,2025-11-07 00:25:00+01:00,2025-11-06 18:25:00-05:00
671.65,671.65,671.39,671.4,61.0,SPY,2025-11-07 00:30:00+01:00,2025-11-06 18:30:00-05:00
671.51,671.74,671.45,671.7,92.0,SPY,2025-11-07 00:35:00+01:00,2025-11-06 18:35:00-05:00
671.67,672.0,671.67,671.99,248.0,SPY,2025-11-07 00:40:00+01:00,2025-11-06 18:40:00-05:00
672.0,672.19,671.91,671.94,159.0,SPY,2025-11-07 00:45:00+01:00,2025-11-06 18:45:00-05:00
671.94,672.0,671.79,671.99,88.0,SPY,2025-11-07 00:50:00+01:00,2025-11-06 18:50:00-05:00
672.0,672.0,671.8,671.81,96.0,SPY,2025-11-07 00:55:00+01:00,2025-11-06 18:55:00-05:00
671.77,672.0,671.1,671.97,875.0,SPY,2025-11-07 01:00:00+01:00,2025-11-06 19:00:00-05:00
671.9,672.32,671.81,671.9,690.0,SPY,2025-11-07 01:05:00+01:00,2025-11-06 19:05:00-05:00
671.9,671.9,671.45,671.59,397.0,SPY,2025-11-07 01:10:00+01:00,2025-11-06 19:10:00-05:00
671.66,671.7,671.34,671.46,116.0,SPY,2025-11-07 01:15:00+01:00,2025-11-06 19:15:00-05:00
671.36,671.88,671.33,671.86,249.0,SPY,2025-11-07 01:20:00+01:00,2025-11-06 19:20:00-05:00
671.95,672.05,671.73,671.8,119.0,SPY,2025-11-07 01:25:00+01:00,2025-11-06 19:25:00-05:00
671.9,672.14,671.87,672.12,309.0,SPY,2025-11-07 01:30:00+01:00,2025-11-06 19:30:00-05:00
672.2,672.36,672.16,672.25,271.0,SPY,2025-11-07 01:35:00+01:00,2025-11-06 19:35:00-05:00
672.3,672.37,672.3,672.34,81.0,SPY,2025-11-07 01:40:00+01:00,2025-11-06 19:40:00-05:00
672.35,672.4,672.31,672.32,388.0,SPY,2025-11-07 01:45:00+01:00,2025-11-06 19:45:00-05:00
672.26,672.41,672.21,672.41,189.0,SPY,2025-11-07 01:50:00+01:00,2025-11-06 19:50:00-05:00
672.36,672.39,671.92,671.92,229.0,SPY,2025-11-07 01:55:00+01:00,2025-11-06 19:55:00-05:00
671.0,671.83,669.96,671.3,188.0,SPY,2025-11-07 10:00:00+01:00,2025-11-07 04:00:00-05:00
671.34,671.45,671.07,671.45,185.0,SPY,2025-11-07 10:05:00+01:00,2025-11-07 04:05:00-05:00
671.5,672.13,671.5,672.11,152.0,SPY,2025-11-07 10:10:00+01:00,2025-11-07 04:10:00-05:00
672.08,672.13,671.96,672.05,744.0,SPY,2025-11-07 10:15:00+01:00,2025-11-07 04:15:00-05:00
671.98,672.19,671.47,671.59,258.0,SPY,2025-11-07 10:20:00+01:00,2025-11-07 04:20:00-05:00
