strategy_name,family,horizon_hours,threshold_label,min_entry_abs_ret_60m_slot_percentile,timing_regime,topic_bucket,symbol,trade_count,win_rate,median_r,mean_r,total_r,profit_factor,median_entry_abs_return,median_entry_abs_ret_60m_slot_percentile,contained_within_0_5x_shock_rate_24h,contained_within_1_0x_shock_rate_24h,median_adverse_extension_units_24h,median_favorable_extension_units_24h,contained_within_0_5x_shock_rate_72h,contained_within_1_0x_shock_rate_72h,median_adverse_extension_units_72h,median_favorable_extension_units_72h,ranking_bucket
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,domestic_politics_attacks,SLV,76,0.6447368421052632,0.5338753387533817,0.9265058054869403,70.41444121700746,7.455615344450862,0.015053879310344853,0.9830508474576272,,,,,0.10526315789473684,0.3026315789473684,2.4317685112335017,1.1519607843137294,best
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,immigration_border,UNG,35,0.5428571428571428,0.21768707482993088,0.9054906928544383,31.69217424990534,5.050377005616418,0.0277945619335348,1.0,,,,,0.22857142857142856,0.37142857142857144,1.564102564102572,1.1132075471698124,best
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,tariffs_trade,QQQ,30,0.4666666666666667,-0.21191919191916425,0.9011137936567006,27.03341380970102,3.718022375157676,0.005753447373057163,1.0,0.4,0.7333333333333333,0.6760168302945376,1.3107902735562282,,,,,best
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,war_geopolitics,QQQ,76,0.618421052631579,0.5833333333333333,0.890952603941418,67.71239789954777,4.993604875148355,0.008865450864503965,1.0,,,,,0.3157894736842105,0.4342105263157895,1.2176079734219374,1.584489099028104,best
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,domestic_politics_attacks,UNG,88,0.5681818181818182,0.3501915708812169,0.8836262247404799,77.75910777716223,6.763990429322331,0.01649272960339765,1.0,0.2727272727272727,0.5568181818181818,0.8982125124131048,0.8330769230769253,,,,,best
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,immigration_border,SLV,31,0.45161290322580644,-0.010869565217389132,0.8566176403155734,26.555146849782776,4.326241412664525,0.014190219303389373,0.9830508474576272,,,,,0.0967741935483871,0.3225806451612903,1.666666666666643,0.8909952606635085,best
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,war_geopolitics,SLV,69,0.5362318840579711,0.09999999999997877,0.848917334861966,58.57529610547565,4.695450499794032,0.017108352901710755,0.9830508474576272,0.5652173913043478,0.7246376811594203,0.47552447552448274,1.0952380952380996,,,,,best
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,war_geopolitics,GLD,87,0.6781609195402298,0.48134328358208545,0.7944674395470998,69.11866724059767,5.628072479143193,0.008940114380875164,0.9830508474576272,,,,,0.19540229885057472,0.41379310344827586,1.523622047244084,0.8571428571428571,best
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,immigration_border,GLD,35,0.6285714285714286,0.15602836879434911,0.7853211665467296,27.486240829135536,5.851756467250752,0.008490411407965803,0.9830508474576272,,,,,0.14285714285714285,0.34285714285714286,1.6996015936254951,0.49860724233982623,best
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,war_geopolitics,SLV,84,0.4880952380952381,0.0,0.7728353586072904,64.91817012301239,4.386386211897414,0.014326514610372265,0.9830508474576272,0.5238095238095238,0.7261904761904762,0.47552447552448274,1.3897949673811776,,,,,best
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,domestic_politics_attacks,QQQ,67,0.5223880597014925,0.09876543209878408,0.7439337991188603,49.84356454096364,3.9636055946781856,0.009316126150557547,1.0,,,,,0.22388059701492538,0.34328358208955223,1.4193548387096597,1.3356164383561688,best
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,domestic_politics_attacks,SPY,66,0.48484848484848486,-0.08030592734226982,0.7401955831717968,48.85290848933859,3.8881727258796945,0.0072428291671465805,1.0,,,,,0.2727272727272727,0.4393939393939394,1.2237623762376475,1.4453280318091493,best
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,domestic_politics_attacks,GLD,60,0.5333333333333333,0.3311227434264489,0.7212203951421174,43.27322370852705,4.242352170060212,0.01346648509608106,0.9833333333333333,,,,,0.08333333333333333,0.4,1.2857110611048652,0.9068322981366461,best
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,domestic_politics_attacks,UNG,81,0.5432098765432098,0.21428571428573684,0.6935280795534434,56.175774443828914,5.409228707859382,0.01866666666666661,1.0,0.25925925925925924,0.5679012345679012,0.8490566037735817,0.7352941176470591,,,,,best
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,immigration_border,UNG,35,0.5142857142857142,0.04878048780487698,0.6910280027176466,24.185980095117632,4.959286581251751,0.0277945619335348,1.0,0.3142857142857143,0.5714285714285714,0.743243243243244,0.6896551724137946,,,,,best
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,war_geopolitics,GLD,67,0.6417910447761194,0.6949685534591117,0.6881940155291772,46.108999040454876,4.834221922266351,0.013698630136986356,0.9830508474576272,,,,,0.23880597014925373,0.5223880597014925,0.837662337662343,0.8056680161943268,best
long_straddle_72h,long_vol_proxy,72,p80,0.8,delayed,domestic_politics_attacks,USO,56,0.6071428571428571,0.799479166666675,0.6860492796257079,38.418759659039644,4.5181824025512745,0.011647254575707255,0.9649122807017544,,,,,0.30357142857142855,0.4642857142857143,1.1631054131054124,1.3085106382978797,best
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,domestic_politics_attacks,SLV,62,0.5806451612903226,0.45982142857142083,0.589791882993904,36.567096745622045,4.3890353367622845,0.017108352901710755,0.9830508474576272,,,,,0.12903225806451613,0.3387096774193548,1.984759507829967,1.10954222326381,best
long_straddle_72h,long_vol_proxy,72,p90,0.9,delayed,domestic_politics_attacks,USO,43,0.5348837209302325,0.17647058823529282,0.528928190752568,22.743912202360423,3.202093361456787,0.014733969986357454,0.9649122807017544,,,,,0.32558139534883723,0.46511627906976744,1.0185185185185148,0.9310344827586214,best
long_straddle_24h,long_vol_proxy,24,p80,0.8,delayed,immigration_border,QQQ,31,0.3548387096774194,-0.2177777777777692,0.5277626812735697,16.360643119480663,2.4446202029162123,0.0055414620103990675,1.0,0.3870967741935484,0.6451612903225806,0.844444444444447,1.0250000000000496,,,,,best
