strategy_name,family,horizon_hours,threshold_label,min_entry_abs_ret_60m_slot_percentile,timing_regime,symbol,trade_count,win_rate,median_r,mean_r,total_r,profit_factor,median_entry_abs_return,median_entry_abs_ret_60m_slot_percentile,contained_within_0_5x_shock_rate_24h,contained_within_1_0x_shock_rate_24h,median_adverse_extension_units_24h,median_favorable_extension_units_24h,contained_within_0_5x_shock_rate_72h,contained_within_1_0x_shock_rate_72h,median_adverse_extension_units_72h,median_favorable_extension_units_72h
fade_debit_24h,debit_spread_proxy,24,all,0.0,delayed,USO,1380,0.5891304347826087,0.3452083333333357,0.15681356367138855,216.40271786651618,1.4780706761288238,0.007226382866903025,0.8363636363636363,0.3072463768115942,0.47101449275362317,1.098039215686268,1.6984126984126842,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,GLD,402,0.5,0.0035460992907769967,0.026206934660132235,10.535187733373158,1.0672921451586832,0.004527613864334756,0.8983050847457628,0.2562189054726368,0.44776119402985076,1.255597014925398,1.3647839484558064,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,QQQ,418,0.5382775119617225,0.23343875184482968,0.039556365872316715,16.534560934628388,1.0972944049737616,0.004904404113675986,0.9008196721311476,0.2535885167464115,0.4090909090909091,1.3912930213170953,1.3891709697163055,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,SLV,351,0.4928774928774929,-0.03846153846154477,-0.007754462610877102,-2.7218163764178627,0.9816460271742689,0.009207240948813977,0.9016393442622951,0.26495726495726496,0.4017094017094017,1.43478260869562,1.2898550724637599,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,SPY,422,0.5545023696682464,0.31364377325992,0.06461339913025789,27.26685443296883,1.1655053494646517,0.003929897777293467,0.9076923076923077,0.26303317535545023,0.4004739336492891,1.2945508047425496,1.3661957033351642,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,UNG,450,0.5177777777777778,0.22077922077922568,0.04825485004845944,21.714682521806747,1.1204558304775931,0.013109303852097631,0.8983050847457628,0.3,0.45111111111111113,1.1893274853801166,1.4529914529914474,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,USO,445,0.4943820224719101,0.0,-0.015248458634871554,-6.785564092517841,0.9642954237305272,0.007983517898531911,0.8983050847457628,0.2696629213483146,0.4202247191011236,1.4423076923077034,1.4117647058823086,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,GLD,1094,0.4716636197440585,-0.06741573033708116,-0.023336508202547217,-25.530139973586657,0.937633254315784,0.007011035306693447,0.9830508474576272,0.33089579524680074,0.56672760511883,0.8026666666666719,0.7572815533980585,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,QQQ,1063,0.6274694261523989,0.17499999999999288,0.1756901205970315,186.7585981946445,1.725826384499687,0.005828751287182632,1.0,0.4233301975540922,0.6312323612417686,0.7253886010363354,1.0250000000000496,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,SLV,988,0.4949392712550607,-0.012711864406780146,0.03261368745966039,32.22232321014447,1.0938311684215465,0.013603125233717483,0.9830508474576272,0.37044534412955465,0.6143724696356275,0.7380073800737986,0.7380952380952236,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,SPY,1055,0.5308056872037915,0.32903225806450787,0.16951493109837454,178.83825230878514,1.6452616977548018,0.004530969174306287,0.9836065573770492,0.442654028436019,0.6426540284360189,0.6761904761904892,1.0617760617760488,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,UNG,1127,0.47914818101153506,-0.15384615384614964,-0.04314833002613052,-48.62816793944909,0.8992508492513114,0.019618834080717518,1.0,0.3105590062111801,0.5385980479148181,0.9473684210526281,0.9411764705882365,,,,
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,USO,730,0.5821917808219178,0.25892857142856657,0.08886591499248715,64.87211794451562,1.2914005552135328,0.013895781637716986,0.9649122807017544,0.46986301369863015,0.6301369863013698,0.5185185185185228,0.8545454545454569,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,GLD,199,0.507537688442211,0.07035175879396267,0.05299965015607027,10.546930381057983,1.1450413094240148,0.006390664073353758,0.953125,0.32663316582914576,0.5226130653266332,0.9583333333333348,1.1366906474820084,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,QQQ,211,0.5781990521327014,0.2944162436548309,0.09544670530153984,20.139254818624906,1.2664461486241756,0.00749547253336913,0.9538461538461539,0.26066350710900477,0.46919431279620855,1.0952380952380025,1.1572327044025148,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,SLV,183,0.4426229508196721,-0.3539823008849452,-0.10164209513686277,-18.60050341004589,0.7785635004331833,0.013687853996224186,0.9538461538461539,0.28415300546448086,0.4098360655737705,1.2758620689655245,0.9677419354838769,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,SPY,221,0.583710407239819,0.3760217983651139,0.10377662850679376,22.93463490000142,1.2836753708191402,0.005500671486652786,0.9538461538461539,0.28054298642533937,0.43891402714932126,1.1741573033706836,1.1589537223340072,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,UNG,223,0.5291479820627802,0.23684210526316052,0.07458198445074825,16.63178253251686,1.200492809263297,0.01660735468564667,0.9538461538461539,0.3273542600896861,0.5022421524663677,1.0000000000000273,1.261538461538458,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,USO,219,0.54337899543379,0.2042253521126752,0.058425854283628675,12.79526208811468,1.156074196784836,0.01160365058670143,0.9516129032258065,0.3105022831050228,0.5068493150684932,0.9712230215827395,1.318181818181821,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,GLD,778,0.41002570694087404,-0.16397515527950202,-0.11278594567724692,-87.7474657368981,0.7164795810383991,0.011721869111118055,0.9830508474576272,0.3444730077120823,0.5989717223650386,0.7299270072992828,0.3250000000000011,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,QQQ,847,0.6328217237308147,0.20779220779220828,0.19264480174761545,163.1701470802303,1.8707896777165531,0.00723619389123098,1.0,0.48642266824085006,0.7237308146399055,0.5361702127659483,0.8978102189781082,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,SLV,815,0.49938650306748467,0.0,0.04411262036803601,35.951785599949346,1.1298651692281352,0.016154577130186754,0.9830508474576272,0.39386503067484663,0.6380368098159509,0.7122302158273393,0.6206896551724146,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,SPY,807,0.5278810408921933,0.30678851174934696,0.17072550407854287,137.7754817913841,1.7057366930603675,0.0059827527183216045,1.0,0.49814126394052044,0.7236679058240396,0.5096525096524788,0.9414316702819752,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,UNG,1044,0.4722222222222222,-0.15384615384614964,-0.05831242139793974,-60.878167939449085,0.8641615001190448,0.02300000000000002,1.0,0.2998084291187739,0.5440613026819924,0.9411764705882365,0.8888888888888882,,,,
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,USO,583,0.58147512864494,0.25892857142856657,0.06922188362313401,40.35635815228713,1.2277697203605815,0.01588352084712119,0.9830508474576272,0.5180102915951973,0.692967409948542,0.48198198198197917,0.7929515418502194,,,,
fade_debit_72h,debit_spread_proxy,72,all,0.0,immediate,GLD,1833,0.49536279323513366,-0.07619047619051847,-0.0016091392589110784,-2.9495522615840066,0.9966289134876267,0.0013187900101656602,0.5076923076923077,,,,,0.10474631751227496,0.16039279869067102,6.310344827585706,6.723529411764755
fade_debit_72h,debit_spread_proxy,72,all,0.0,immediate,QQQ,1839,0.4910277324632953,-0.20253164556964667,-0.014471463421837355,-26.613021232758896,0.9703373382427082,0.0012837179070523952,0.5230769230769231,,,,,0.08374116367591082,0.14192495921696574,6.840909090908222,6.165898617511635
fade_debit_72h,debit_spread_proxy,72,all,0.0,immediate,SLV,1763,0.5031196823596142,0.09999999999999645,0.012555753543668922,22.135793497488308,1.027135894759471,0.002261164499717472,0.5084745762711864,,,,,0.1128757799205899,0.18774815655133295,6.000000000000355,6.44444444444469
fade_debit_72h,debit_spread_proxy,72,all,0.0,immediate,SPY,1837,0.49373979314099076,-0.14457831325301831,-0.012509658133848366,-22.98024199187945,0.9740665682536979,0.0010015492715294005,0.5254237288135594,,,,,0.09744148067501361,0.1491562329885683,6.512195121950861,6.079999999999927
fade_debit_72h,debit_spread_proxy,72,all,0.0,immediate,UNG,1748,0.5005720823798627,0.03563829787233974,0.01708680829985517,29.86774090814684,1.0369023621245166,0.004705885247757224,0.5846153846153846,,,,,0.11613272311212815,0.17677345537757438,5.249999999999902,5.816666666666604
fade_debit_72h,debit_spread_proxy,72,all,0.0,immediate,USO,1778,0.5196850393700787,0.45612134344528,0.0464388755171022,82.56832066940771,1.1032473407013799,0.0025384656573331776,0.5491935483870968,,,,,0.11304836895388076,0.18503937007874016,5.507575757575693,5.823543233082752
fade_debit_72h,debit_spread_proxy,72,all,0.0,delayed,GLD,1379,0.41624365482233505,-0.40599455040872634,-0.11021245755868751,-151.98297897343008,0.7734379536390714,0.005882225261010121,0.9491525423728814,,,,,0.11747643219724438,0.28426395939086296,1.8946666666666716,1.5025380710659586
fade_debit_72h,debit_spread_proxy,72,all,0.0,delayed,QQQ,1379,0.5678027556200145,0.6853932584269922,0.1741103260821494,240.09813966728402,1.5106196971575148,0.004886117342864704,0.9838709677419355,,,,,0.2124728063814358,0.34662799129804206,1.5733333333333424,2.5882352941177915
fade_debit_72h,debit_spread_proxy,72,all,0.0,delayed,SLV,1372,0.41909620991253643,-0.6493506493506527,-0.18061171735303835,-247.7992762083686,0.6441530481592767,0.010151312009193614,0.9491525423728814,,,,,0.13338192419825073,0.26822157434402333,2.294117647058828,1.5789473684210567
fade_debit_72h,debit_spread_proxy,72,all,0.0,delayed,SPY,1375,0.5432727272727272,0.40601503759394514,0.09166759238592954,126.04293953065311,1.2354660931459582,0.0034060148139334334,0.9672131147540983,,,,,0.20581818181818182,0.2923636363636364,1.7857142857142987,2.778067885117475
fade_debit_72h,debit_spread_proxy,72,all,0.0,delayed,UNG,1361,0.44893460690668624,-0.24074074074073848,-0.03386238369634684,-46.086704210728044,0.9224164994982998,0.014233241505968719,0.9814814814814815,,,,,0.16311535635562086,0.27553269654665685,2.3749999999999916,2.2571428571428593
fade_debit_72h,debit_spread_proxy,72,all,0.0,delayed,USO,1376,0.5428779069767442,0.4812091503267977,0.0772480424900481,106.29330646630619,1.1914394864592106,0.007176079734219298,0.819672131147541,,,,,0.1816860465116279,0.3117732558139535,2.215686274509773,2.4999999999999916
fade_debit_72h,debit_spread_proxy,72,p80,0.8,immediate,GLD,399,0.49373433583959897,-0.015267175572505173,0.00939307500578762,3.74783692730926,1.0212578586098229,0.004544153427794351,0.8983050847457628,,,,,0.16541353383458646,0.2907268170426065,2.485507246376825,2.324324324324302
fade_debit_72h,debit_spread_proxy,72,p80,0.8,immediate,QQQ,416,0.47836538461538464,-0.20126854683426731,-0.03774414432213233,-15.70156403800705,0.9200425858859785,0.004931557066192083,0.9016393442622951,,,,,0.1658653846153846,0.27163461538461536,2.4774477193630933,2.5214400150786656
fade_debit_72h,debit_spread_proxy,72,p80,0.8,immediate,SLV,347,0.5100864553314121,0.10576923076923007,0.020522797783095414,7.121410830734108,1.0484588734622606,0.009207240948813977,0.9016393442622951,,,,,0.17579250720461095,0.28530259365994237,2.5643274853801143,2.807692307692331
fade_debit_72h,debit_spread_proxy,72,p80,0.8,immediate,SPY,421,0.505938242280285,0.06926406926405712,0.000653509332518153,0.2751274289901424,1.0014723313976954,0.003933784264862794,0.9076923076923077,,,,,0.17339667458432304,0.27790973871733965,2.2187499999999756,2.603375527426138
fade_debit_72h,debit_spread_proxy,72,p80,0.8,immediate,UNG,450,0.5155555555555555,0.17627494456762632,0.056652164694586976,25.49347411256414,1.1359879036700449,0.013109303852097631,0.8983050847457628,,,,,0.20222222222222222,0.3088888888888889,2.262422360248439,2.679487179487185
fade_debit_72h,debit_spread_proxy,72,p80,0.8,immediate,USO,435,0.5264367816091954,0.27272727272727154,0.054785205234894004,23.83156427717889,1.1310657365340853,0.007968127490040056,0.8983050847457628,,,,,0.19080459770114944,0.3080459770114943,2.28205128205128,2.479166666666641
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,GLD,1091,0.39321723189734187,-0.40599455040872634,-0.1418910712089346,-154.80315868894766,0.7079350474989988,0.007011035306693447,0.9830508474576272,,,,,0.13932172318973418,0.3437213565536205,1.5723014256619003,1.0285714285714564
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,QQQ,1063,0.5776105362182502,0.6103646833013364,0.19936621294130272,211.92628435660478,1.633082920252803,0.005828751287182632,1.0,,,,,0.2502351834430856,0.3922859830667921,1.2645228215767517,2.2362204724409795
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,SLV,985,0.36243654822335025,-0.6540284360189588,-0.29075685834447074,-286.39550546930366,0.4574150670997293,0.014056224899598346,0.9830508474576272,,,,,0.16446700507614212,0.3380710659898477,1.7710843373493999,1.0
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,SPY,1055,0.5744075829383887,0.4605911330049054,0.1531324866090618,161.55477337256022,1.4501569709178652,0.004530969174306287,0.9836065573770492,,,,,0.25781990521327014,0.35165876777251187,1.5263157894736168,2.194736842105268
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,UNG,1126,0.4289520426287744,-0.2724014336917561,-0.06366492381059335,-71.68670421072812,0.8541848085667076,0.019628148158183534,1.0,,,,,0.1891651865008881,0.325044404973357,1.6818181818181734,1.375000000000001
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,USO,726,0.5702479338842975,0.1993865030674826,0.1149698482947307,83.46810986197448,1.322772411678532,0.013895781637716986,0.9649122807017544,,,,,0.2865013774104683,0.4476584022038568,1.2291666666666339,1.6769230769230725
fade_debit_72h,debit_spread_proxy,72,p90,0.9,immediate,GLD,198,0.5151515151515151,0.2283411214953298,0.04730630641191843,9.366648669559849,1.1163037032500602,0.0064262711196746425,0.953125,,,,,0.2222222222222222,0.35353535353535354,1.825473472971284,1.73054903013626
fade_debit_72h,debit_spread_proxy,72,p90,0.9,immediate,QQQ,211,0.5213270142180095,0.2781725888324876,0.04397657316220882,9.279056937226061,1.103723156165316,0.00749547253336913,0.9538461538461539,,,,,0.17535545023696683,0.3127962085308057,2.0182648401825793,2.1549636803874335
fade_debit_72h,debit_spread_proxy,72,p90,0.9,immediate,SLV,180,0.5055555555555555,0.06071428571427548,0.00029520274338475555,0.053136493809256,1.0007230618974072,0.013809160674577603,0.9538461538461539,,,,,0.19444444444444445,0.31666666666666665,2.1585917312661573,1.772765246449461
fade_debit_72h,debit_spread_proxy,72,p90,0.9,immediate,SPY,221,0.5203619909502263,0.08673469387753356,0.021006131137557005,4.642354981400098,1.0504247746227184,0.005500671486652786,0.9538461538461539,,,,,0.19004524886877827,0.3257918552036199,1.9666666666666133,1.999999999999858
fade_debit_72h,debit_spread_proxy,72,p90,0.9,immediate,UNG,223,0.48878923766816146,-0.027027027027021578,0.01891422138240973,4.21787136827737,1.044157530355502,0.01660735468564667,0.9538461538461539,,,,,0.21973094170403587,0.35874439461883406,1.6981132075471634,2.2647058823529407
fade_debit_72h,debit_spread_proxy,72,p90,0.9,immediate,USO,212,0.5660377358490566,0.601851851851849,0.11796743323773706,25.009095846400257,1.3087268801446126,0.01168892754811146,0.951216287678477,,,,,0.24056603773584906,0.4056603773584906,1.4270361990950269,1.9916666666666685
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,GLD,775,0.33161290322580644,-0.5787401574802986,-0.25234398298153415,-195.566586810689,0.5186163827238216,0.011721869111118055,0.9830508474576272,,,,,0.14967741935483872,0.3961290322580645,1.4442105263157923,0.6880222841225593
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,QQQ,847,0.5454545454545454,0.5222602739726115,0.16111601155394226,136.4652617861891,1.4975025537804172,0.00723619389123098,1.0,,,,,0.2857142857142857,0.4427390791027155,1.0952380952381184,1.771349862258973
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,SLV,815,0.39754601226993863,-0.6493506493506527,-0.2517150486304775,-205.14776463383916,0.5104641500243015,0.016154577130186754,0.9830508474576272,,,,,0.17791411042944785,0.37791411042944784,1.666666666666643,1.0
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,SPY,807,0.5613382899628253,0.40573770491804634,0.14372478823257948,115.98590410369164,1.4311720322961146,0.0059827527183216045,1.0,,,,,0.31226765799256506,0.4312267657992565,1.2125813449023894,1.5959302325581697
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,UNG,1043,0.41418983700862894,-0.2724014336917561,-0.08859155313999413,-92.40098992501387,0.7997123462345652,0.02300000000000002,1.0,,,,,0.16874400767018216,0.31543624161073824,1.6818181818181734,1.3333333333333333
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,USO,579,0.5820379965457686,0.6022988505747126,0.15039685392175645,87.07977842069698,1.452551194571641,0.015127272727272878,0.9830508474576272,,,,,0.3160621761658031,0.48704663212435234,1.0185185185185148,1.4710144927536137
follow_debit_24h,debit_spread_proxy,24,all,0.0,immediate,GLD,1846,0.4934994582881907,-0.05971479500886689,-0.015094254931412258,-27.863994603387027,0.967459539752418,0.0013186994389050577,0.5076923076923077,0.1635969664138678,0.24972914409534128,3.8000000000002423,3.855400696864265,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,immediate,QQQ,1852,0.49838012958963285,0.0,0.010879507093352649,20.148847136889106,1.0239256619750918,0.0012803428358164615,0.5230769230769231,0.14578833693304535,0.23110151187904968,3.675757575757641,3.6825757575756244,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,immediate,SLV,1776,0.47297297297297297,-0.24999999999997224,-0.04361817318419824,-77.46587557513608,0.9097657813635575,0.002266111473023802,0.515625,0.16835585585585586,0.268018018018018,3.4722222222219514,3.666666666666509,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,immediate,SPY,1850,0.5032432432432432,0.0836720867208513,0.010925685580597307,20.21251832410502,1.0240918949825337,0.0010000427019387081,0.5254237288135594,0.1535135135135135,0.22054054054054054,3.421580671580413,3.552882072977643,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,immediate,UNG,1760,0.4909090909090909,0.0,-0.01223687780693076,-21.536904940198138,0.9736448824032801,0.004659108669603285,0.5806451612903226,0.17727272727272728,0.2676136363636364,2.9999999999999876,3.285714285714266,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,immediate,USO,1791,0.49302065884980456,-0.014285714285721536,-0.00648594619039112,-11.616329626990495,0.9860211816282882,0.0025544703230653276,0.5538461538461539,0.16973757677275264,0.25907314349525407,3.181818181818211,3.26829268292683,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,delayed,GLD,1383,0.5133767172812725,0.06741573033708116,0.024752894733814097,34.2332534168649,1.0657137735815112,0.005882225261010121,0.9491525423728814,0.2762111352133044,0.4924078091106291,1.042735042735052,1.0285714285714564,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,delayed,QQQ,1383,0.38177874186550975,-0.20779220779220828,-0.17812613917736922,-246.34845048230162,0.606106458928058,0.004886117342864704,0.9838709677419355,0.35502530730296455,0.5560375994215474,0.892682926829308,1.4504504504504911,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,delayed,SLV,1376,0.5079941860465116,0.03554502369668045,-0.004124487818399165,-5.675295238117251,0.9895372720774359,0.00999432140829093,0.9491525423728814,0.2921511627906977,0.4876453488372093,1.0666666666666693,1.066666666666665,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,delayed,SPY,1379,0.4612037708484409,-0.30678851174934696,-0.11888909948039268,-163.94806818346152,0.7272520369142548,0.0033630798731471012,0.9672131147540983,0.3488034807831762,0.5257432922407542,0.9762376237623976,1.5139125496876744,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,delayed,UNG,1365,0.517948717948718,0.15384615384614964,0.04107069690313728,56.06150127278239,1.1025444704497893,0.014233241505968719,0.9814814814814815,0.263003663003663,0.4512820512820513,1.1666666666666963,1.2758620689655173,,,,
follow_debit_24h,debit_spread_proxy,24,all,0.0,delayed,USO,1380,0.40869565217391307,-0.3452083333333357,-0.15681356367138855,-216.40271786651618,0.6765576343203519,0.007226382866903025,0.8363636363636363,0.3072463768115942,0.47101449275362317,1.098039215686268,1.6984126984126842,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,GLD,402,0.4975124378109453,-0.0035460992907769967,-0.026206934660132235,-10.535187733373158,0.9369505852133125,0.004527613864334756,0.8983050847457628,0.2562189054726368,0.44776119402985076,1.255597014925398,1.3647839484558064,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,QQQ,418,0.46172248803827753,-0.23343875184482968,-0.039556365872316715,-16.534560934628388,0.9113324514070696,0.004904404113675986,0.9008196721311476,0.2535885167464115,0.4090909090909091,1.3912930213170953,1.3891709697163055,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,SLV,351,0.5014245014245015,0.03846153846154477,0.007754462610877102,2.7218163764178627,1.0186971396182025,0.009207240948813977,0.9016393442622951,0.26495726495726496,0.4017094017094017,1.43478260869562,1.2898550724637599,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,SPY,422,0.44549763033175355,-0.31364377325992,-0.06461339913025789,-27.26685443296883,0.8579969199277611,0.003929897777293467,0.9076923076923077,0.26303317535545023,0.4004739336492891,1.2945508047425496,1.3661957033351642,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,UNG,450,0.4688888888888889,-0.22077922077922568,-0.04825485004845944,-21.714682521806747,0.8924939054257508,0.013109303852097631,0.8983050847457628,0.3,0.45111111111111113,1.1893274853801166,1.4529914529914474,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,immediate,USO,445,0.49887640449438203,0.0,0.015248458634871554,6.785564092517841,1.0370265951603752,0.007983517898531911,0.8983050847457628,0.2696629213483146,0.4202247191011236,1.4423076923077034,1.4117647058823086,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,GLD,1094,0.5109689213893968,0.06741573033708116,0.023336508202547217,25.530139973586657,1.0665150744143845,0.007011035306693447,0.9830508474576272,0.33089579524680074,0.56672760511883,0.8026666666666719,0.7572815533980585,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,QQQ,1063,0.37253057384760113,-0.17499999999999288,-0.1756901205970315,-186.7585981946445,0.579432559950054,0.005828751287182632,1.0,0.4233301975540922,0.6312323612417686,0.7253886010363354,1.0250000000000496,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,SLV,988,0.5030364372469636,0.012711864406780146,-0.03261368745966039,-32.22232321014447,0.9142178691461594,0.013603125233717483,0.9830508474576272,0.37044534412955465,0.6143724696356275,0.7380073800737986,0.7380952380952236,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,SPY,1055,0.44360189573459713,-0.32903225806450787,-0.16951493109837454,-178.83825230878514,0.6078060416556497,0.004530969174306287,0.9836065573770492,0.442654028436019,0.6426540284360189,0.6761904761904892,1.0617760617760488,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,UNG,1127,0.5173025732031943,0.15384615384614964,0.04314833002613052,48.62816793944909,1.112036759078481,0.019618834080717518,1.0,0.3105590062111801,0.5385980479148181,0.9473684210526281,0.9411764705882365,,,,
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,USO,730,0.4178082191780822,-0.25892857142856657,-0.08886591499248715,-64.87211794451562,0.7743530819797815,0.013895781637716986,0.9649122807017544,0.46986301369863015,0.6301369863013698,0.5185185185185228,0.8545454545454569,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,GLD,199,0.49246231155778897,-0.07035175879396267,-0.05299965015607027,-10.546930381057983,0.8733309372943284,0.006390664073353758,0.953125,0.32663316582914576,0.5226130653266332,0.9583333333333348,1.1366906474820084,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,QQQ,211,0.4218009478672986,-0.2944162436548309,-0.09544670530153984,-20.139254818624906,0.7896111501356503,0.00749547253336913,0.9538461538461539,0.26066350710900477,0.46919431279620855,1.0952380952380025,1.1572327044025148,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,SLV,183,0.5573770491803278,0.3539823008849452,0.10164209513686277,18.60050341004589,1.2844167488504303,0.013687853996224186,0.9538461538461539,0.28415300546448086,0.4098360655737705,1.2758620689655245,0.9677419354838769,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,SPY,221,0.416289592760181,-0.3760217983651139,-0.10377662850679376,-22.93463490000142,0.7790131545188711,0.005500671486652786,0.9538461538461539,0.28054298642533937,0.43891402714932126,1.1741573033706836,1.1589537223340072,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,UNG,223,0.4484304932735426,-0.23684210526316052,-0.07458198445074825,-16.63178253251686,0.8329912451651145,0.01660735468564667,0.9538461538461539,0.3273542600896861,0.5022421524663677,1.0000000000000273,1.261538461538458,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,immediate,USO,219,0.45662100456621,-0.2042253521126752,-0.058425854283628675,-12.79526208811468,0.8649963841257813,0.01160365058670143,0.9516129032258065,0.3105022831050228,0.5068493150684932,0.9712230215827395,1.318181818181821,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,GLD,778,0.5655526992287918,0.16397515527950202,0.11278594567724692,87.7474657368981,1.3957131877375943,0.011721869111118055,0.9830508474576272,0.3444730077120823,0.5989717223650386,0.7299270072992828,0.3250000000000011,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,QQQ,847,0.36717827626918537,-0.20779220779220828,-0.19264480174761545,-163.1701470802303,0.5345336313917336,0.00723619389123098,1.0,0.48642266824085006,0.7237308146399055,0.5361702127659483,0.8978102189781082,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,SLV,815,0.49938650306748467,0.0,-0.04411262036803601,-35.951785599949346,0.8850613570848881,0.016154577130186754,0.9830508474576272,0.39386503067484663,0.6380368098159509,0.7122302158273393,0.6206896551724146,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,SPY,807,0.4423791821561338,-0.30678851174934696,-0.17072550407854287,-137.7754817913841,0.586256955172746,0.0059827527183216045,1.0,0.49814126394052044,0.7236679058240396,0.5096525096524788,0.9414316702819752,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,UNG,1044,0.5239463601532567,0.15384615384614964,0.05831242139793974,60.878167939449085,1.1571911035868208,0.02300000000000002,1.0,0.2998084291187739,0.5440613026819924,0.9411764705882365,0.8888888888888882,,,,
follow_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,USO,583,0.41852487135506006,-0.25892857142856657,-0.06922188362313401,-40.35635815228713,0.8144849831500257,0.01588352084712119,0.9830508474576272,0.5180102915951973,0.692967409948542,0.48198198198197917,0.7929515418502194,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,immediate,GLD,1846,0.8401950162513543,4.319395557713177,3.041024897689929,5613.731961135609,35.805494348583956,0.0013186994389050577,0.5076923076923077,0.1635969664138678,0.24972914409534128,3.8000000000002423,3.855400696864265,,,,
