strategy_name,family,horizon_hours,threshold_label,min_entry_abs_ret_60m_slot_percentile,timing_regime,event_day_bucket,symbol,trade_count,win_rate,median_r,mean_r,total_r,profit_factor,median_entry_abs_return,median_entry_abs_ret_60m_slot_percentile,contained_within_0_5x_shock_rate_24h,contained_within_1_0x_shock_rate_24h,median_adverse_extension_units_24h,median_favorable_extension_units_24h,contained_within_0_5x_shock_rate_72h,contained_within_1_0x_shock_rate_72h,median_adverse_extension_units_72h,median_favorable_extension_units_72h
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekday,GLD,626,0.5894568690095847,0.335793357933591,1.1836574556028048,740.9695672073558,6.606523688587172,0.004810230203113219,0.921875,0.2268370607028754,0.4281150159744409,1.1208053691274824,1.1365911365911558,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekday,QQQ,626,0.6373801916932907,0.9671532846716444,1.5693729920155521,982.4274930017357,7.705973047689839,0.0031193284936480437,0.883300916921367,0.2571884984025559,0.4185303514376997,1.4568670576735185,2.260547676389277,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekday,SLV,619,0.5573505654281099,0.3400000000000034,1.3344556072935214,826.0280209146897,7.099039714018113,0.008864643709512565,0.9491525423728814,0.25363489499192243,0.4668820678513732,1.1951710261569415,0.9500000000000106,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekday,SPY,622,0.6736334405144695,0.9940476190476242,1.639652360326437,1019.8637681230438,9.767090308806061,0.00259956994768773,0.9076923076923077,0.28135048231511256,0.4003215434083601,1.5844155844152756,1.887218045112717,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekday,UNG,608,0.6842105263157895,1.312500000000004,1.8709586726912302,1137.542872996268,16.430925159536677,0.010089020771513413,0.9519723360655737,0.21052631578947367,0.40131578947368424,1.7500000000000056,1.92857142857143,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekday,USO,623,0.6693418940609952,0.7250000000000312,1.4882171847675612,927.1593061101906,9.093900329969015,0.006791800444554186,0.8032786885245902,0.26324237560192615,0.44141252006420545,1.2087912087912072,1.7368421052631575,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekend,GLD,757,0.5495376486129459,0.07763615295481063,0.7849577027237857,594.2129809619058,4.401042203777585,0.006333822185381255,0.9491525423728814,0.31704095112285335,0.5455746367239102,0.822335025380699,0.9068322981366461,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekend,QQQ,757,0.4332892998678996,-0.20606060606055931,0.6999800831515982,529.8849229457599,3.2838847397185638,0.0055414620103990675,1.0,0.43593130779392336,0.6697490092470277,0.7233146067415693,1.248704663212451,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekend,SLV,757,0.5138705416116248,0.09999999999997877,0.7402091123305296,560.3382980342109,4.472167386310141,0.010490693739424684,0.9661016949152542,0.3236459709379128,0.5046235138705416,0.9999999999996447,1.2000000000000284,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekend,SPY,757,0.4966974900924703,-0.005964214711724258,0.8621463994096189,652.6448243530815,3.9080781297190397,0.004502192435730246,0.9830508474576272,0.404227212681638,0.6287978863936592,0.7037974683544644,1.0617760617760488,,,,
long_straddle_24h,long_vol_proxy,24,all,0.0,delayed,weekend,UNG,757,0.5931307793923382,0.34482758620688814,1.0913069952884311,826.1193954333423,6.82547341470638,0.024193548387096975,1.0,0.3051519154557464,0.4914134742404227,1.0156250000000053,0.9375000000000011,,,,
